Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Forest Resources (FOR),FOR 330,Forest Soil and Canopy Processes,"Above- and below-ground biophysical processes that determine how forest ecosystems function. Emphasis is on interactions affecting forest productivity including soil nutrient cycles, light energy, water and nutrient acquisition. Process modeling is used to illustrate effects of complex interactions on carbon budgets.  Applications include effects of environmental stress and disturbance such as forest management, fire, pests and global climate change. Builds from general ecology (<a class=""bubblelink code"" href=""/search/?P=FOR%20221"" onclick=""return showCourse(this, 'FOR 221');"" title=""FOR 221"">FOR 221</a>/<a class=""bubblelink code"" href=""/search/?P=REM%20221"" onclick=""return showCourse(this, 'REM 221');"" title=""REM 221"">REM 221</a>) by exploring processes controlling forest production, and establishes a foundation to address forest management questions in <a class=""bubblelink code"" href=""/search/?P=FOR%20324"" onclick=""return showCourse(this, 'FOR 324');"" title=""FOR 324"">FOR 324</a> and <a class=""bubblelink code"" href=""/search/?P=FOR%20424"" onclick=""return showCourse(this, 'FOR 424');"" title=""FOR 424"">FOR 424</a>.  Two lec and one 4-hr lab a week, including several field trips. ",Undergraduate,TRUE,2018-2019,"[' nutri', ' pest', ' productivity ', ' soil']"
Forest Resources (FOR),FOR 426,Global Fire Ecology and Management,"Credit may only be earned in <a class=""bubblelink code"" href=""/search/?P=FOR%20326"" onclick=""return showCourse(this, 'FOR 326');"" title=""FOR 326"">FOR 326</a> or <a class=""bubblelink code"" href=""/search/?P=FOR%20426"" onclick=""return showCourse(this, 'FOR 426');"" title=""FOR 426"">FOR 426</a>, but not both.  This course is only available to distance education students.  Integrated fire-related ecological effects of fire on vegetation, soils, and air quality; natural and changing role of fire in forests, woodlands, shrublands and rangelands; influence of global change including climate and invasive species; fire as a management tool; application to current issues. (Fall only) ",Undergraduate,TRUE,2018-2019,"['land', ' rangeland', ' soil']"
Forest Resources (FOR),FOR 430,Forest Operations,"Overview of the primary equipment and harvesting systems used in modern forest operations, including field design, layout, and administration of timber sales, logging production and cost estimation, laws, and certification. A brief introduction to quantitative forest planning methods is also provided. There are 2-3 early morning trips and one Saturday field lab  (Fall only).  Cooperative: open to WSU degree-seeking students. ",Undergraduate,TRUE,2018-2019,['harvest']
Forest Resources (FOR),FOR 433,Fire and Fuel Modeling,"Learn to use and critically evaluate spatial fire behavior prediction systems, with attention to assumptions, uncertainty, sensitivity, and probability analysis. Topics include fuels classification systems, scale considerations, thematic mapping, and GIS overlay analysis, and how to access on-line geospatial data and decision-support tools. Read and discuss primarily literature on quantitative spatial analysis in fire science, engage in hands-on laboratory exercises, and prepare written reports comparing management alternatives with regards to fire behavior, fire effects, and ecological departure. ",Undergraduate,TRUE,2018-2019,['geospatial']
Forest Resources (FOR),FOR 451,Fuels Inventory and Management,"Tools, quantitative analysis, and approaches for inventory and management of fuels for wildland fires over large, diverse areas in forests, woodlands, shrubland, and grasslands. Critically review and synthesize relevant scientific literature.  ",Undergraduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 462,Watershed Science and Management,"Influence of land management practices on hydrologic processes, water quality, and riparian habitat w/emphasis on wildland watersheds.  One day field trip.  ",Undergraduate,FALSE,2018-2019,"['land', 'management practice']"
Forest Resources (FOR),FOR 493,Business of Forestry,"Technical assessment of forestry from a business perspective at the stand and landscape levels, including an examination of factors that affect public and private landowner decision making regarding management of timberland.  Course integrates concepts from silviculture, forest management, and natural resource policy into decision making framework. ",Undergraduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 501,Seminar,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics.   ",Graduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 515,Physical Hydrology,"A quantitative treatment of the physical processes that control water fluxes in the environment.  Specific emphasis on evaporation, transpiration, snow processes and soil water flow.  (Fall only, Alt/yrs) </p>",Graduate,FALSE,2018-2019,[' soil']
Forest Resources (FOR),FOR 522,Belowground Processes,"Belowground Processes considers current advancements in understanding of root growth and development, water and nutrient acquisition, rhizosphere functions, soil microbial community composition and functions, organic matter decomposition, and symbiotic associations between plants and microbes.  Examples focus mainly on forest and wildland terrestrial ecosystems.  Students learn various techniques for studying belowground processes and apply them in self-directed, hypothesis-driven projects. Offered every other year during fall semester. ",Graduate,FALSE,2018-2019,"['land', ' nutri', ' root ', ' soil']"
Forest Resources (FOR),FOR 526,Fire Ecology,"Fire-related ecology of plant and animal species in wildlands; effects of fire occurrence and suppression on physical environment, landscapes, and processes in both natural and managed ecosystems.  Two days of field trips.  (Alt/yrs) ",Graduate,FALSE,2018-2019,"[' animal', 'land']"
Forest Resources (FOR),FOR 529,Ecosystem Analysis and Modeling,"Terrestrial ecosystem processes, analysis, and modeling from the leaf to the landscape scale; techniques for measuring and modeling ecosystem attributes; integration with land management and climate change impacts. Field trip required. (Fall only) </p>",Graduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 531,Invasion Biology,"An introduction to the biology of invasive species, covering plants, animals, and microbial invasives. The course will review relevant readings from the primary literature, especially those dealing with the current state of our knowledge of invasives, their ecology, control, and implications for public policy.  (Spring only) ",Graduate,FALSE,2018-2019,[' animal']
Forest Resources (FOR),FOR 546,Science Synthesis and Communication,This course is an online course only. Critically review science literature and write both brief and in-depth syntheses to address applied questions in science and management. Learn best practices for summarizing and communicating science effectively. Discuss challenges for application of science in management. Examples will focus on wildland fire science and management.  </p>,Graduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 555,Current Topics: Regeneration/Restoration,"Review recent articles pertaining to natural and artificial regeneration of native plants, including nursery production, restoration practices, and post-disturbance treatments. Students choose, critically review, and discuss the articles to develop critical-thinking skills and confidence in their knowledge of the literature.  Graded P/F.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=FOR%20324"" onclick=""return showCourse(this, 'FOR 324');"" title=""FOR 324"">FOR 324</a>, <a class=""bubblelink code"" href=""/search/?P=FOR%20424"" onclick=""return showCourse(this, 'FOR 424');"" title=""FOR 424"">FOR 424</a>, and <a class=""bubblelink code"" href=""/search/?P=FOR%20551"" onclick=""return showCourse(this, 'FOR 551');"" title=""FOR 551"">FOR 551</a>.  </p>",Graduate,FALSE,2018-2019,[' nursery ']
Forest Resources (FOR),FOR 557,Advanced Fire Behavior,"Credit  may be earned in only one of the following:  <a class=""bubblelink code"" href=""/search/?P=FOR%20450"" onclick=""return showCourse(this, 'FOR 450');"" title=""FOR 450"">FOR 450</a> or <a class=""bubblelink code"" href=""/search/?P=FOR%20557"" onclick=""return showCourse(this, 'FOR 557');"" title=""FOR 557"">FOR 557</a>.This course is an online course only. Understand the processes that control fire behavior in forest and rangelands, including combustion, emissions and heat release, and related fire effects. Use theory and advanced knowledge with scientific literature and case studies to critically assess the assumptions and limitations of limitations of surface and crown fire models, including the varying influences of fuels, terrain, and environmental conditions.    </p>",Graduate,FALSE,2018-2019,"['land', ' rangeland']"
