Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 658,- General Biochemistry,"Comprehensive, introductory course emphasizing the cellular metabolism and the structure and function of proteins, nucleic acids, carbohydrates, and lipids. Prereq: ",Undergraduate,FALSE,2018-2019,"[' carbohydrate', ' lipid', ' metaboli', ' protein']"
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 750,- Physical Biochemistry," Structure, interactions, and physical-chemical properties of biomolecules.  Thermodynamic, kinetic, and spectroscopic methods for the study of proteins and nucleic acids. Prereq: ",Graduate,FALSE,2018-2019,[' protein']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 751,- Principles of Biochemistry,"In-depth survey of biochemistry: macromolecular structure; structure and function of proteins, nucleic acids, carbohydrates, and lipids; introduction to metabolic pathways. Prereq: ",Graduate,FALSE,2018-2019,"[' carbohydrate', ' lipid', ' metaboli', ' protein']"
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 752,- Principles of Biochemistry,"In-depth survey of biochemistry: metabolism of amino acids, nucleotides, carbohydrates and lipids; synthesis and regulation of macromolecules; molecular biology of the eukaryotic cell. Prereq: ",Graduate,FALSE,2018-2019,"[' amino acid', ' carbohydrate', ' lipid', ' metaboli']"
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 753,- Cell Culture," Principles and technical skills fundamental to the culture of animal and plant cells, tissues, and organs. Introduction to the techniques of sub-culturing, establishing primary cultures, karyotyping, serum testing, cloning, growth curves, cryopreservation, hybridoma formation and monoclonal antibody production, and organ cultures. Application of cell culture to contemporary research in the biological sciences. Prereq: ",Graduate,FALSE,2018-2019,[' animal']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 755,- Laboratory in Biochemistry and Molecular Biology,"Application of modern techniques to the characterization and purification of biomolecules, with an emphasis on proteins and nucleic acids. Analysis of enzyme kinetics and basic techniques used in molecular biology. Prereq: ",Graduate,FALSE,2018-2019,[' protein']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 763,- Biochemistry of Cancer,"Evaluation of the hallmarks of cancer, including molecular mechanisms of carcinogenesis, roles of oncogenes and dysregulated cell development, function and metabolism, tumor immunology, and the biological basis of cancer therapy. Prereq: ",Graduate,FALSE,2018-2019,[' metaboli']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB #783,- Proteomics for Biological Discoveries,"Large-scale, high throughput study of proteins; characterization of entire set of proteins in a biological sample (proteome); quantification of changes in protein composition, interactions and post-translational modifications; major technology platforms; pharmaceutical and biomedical applications. Develop skills in processing samples from research projects; analysis of mass spectrometric data. Prereq: ",Graduate,FALSE,2018-2019,[' protein']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 794,- Protein Structure and Function,Analysis of how the three-dimensional architecture of soluble and membrane proteins contributes to their biochemical function; methods for determining the structure of proteins; protein folding; protein targeting; mechanisms of enzyme catalysis. Computer resources used for protein modeling and structural prediction. Prereq:,Graduate,FALSE,2018-2019,[' protein']
Bioengineering (BENG),BENG 755,- Computational Molecular Bioengineering,"Introduction to fundamental concepts in bioengineering with primary emphasis on understanding details of biomolecular structures integrated with molecular modeling, simulation, and visualization techniques. The course will introduce structural details of various biomolecules (proteins, nucleic-acids, sugars, and lipids), followed by concepts in thermodynamics and physical chemistry (such as intermolecular forces, engery, entropy, chemical potential, and Boltzmann's distribution), the applications of which will be discussed in the context of drug-receptor interactions, molecular recognition, biomolecular folding, enzyme catalysis, alloteric communication, diffusion, and transport. The laboartory will include training and learning about advanced simulation and visualization software engines. Preference will be given to bioengineering majors.",Graduate,TRUE,2018-2019,"[' lipid', ' sugar']"
Bioengineering (BENG),BENG 763,- Bioengineering Design I,"Bioengineering design course will cover safety, regulations and ethics for development of bioengineering devices and processes. Topics include product design, benchmarks, design team functioning, marketing and finances. Students will also learn about current Good Manufacturing Practices, process validation and intellectual property considerations. Students will produce the following documents during the course: preliminary design, materials and supplies list, project schedule and budget, innovation map, FDA approval plan.",Graduate,FALSE,2018-2019,[' FDA ']
Biological Science (BSCI),BSCI 406,- Human Organism," Survey of biological chemistry, molecular and cell biology, and major plant and animal systems. Emphasis on basic biological principles. For non-biological science majors. Lecture and Lab. Cannot be taken for credit after completion of ",Undergraduate,FALSE,2018-2019,[' animal']
Biological Science (BSCI),BSCI 422,- Biotechnology and Society," Provides a basic understanding of genetic engineering. Techniques discussed include cloning, gene transfer, the Polymerase chain reaction (PCR), in vitro fertilization, organ transplants, and paternity testing. Ethical issues involved with each technological advance are examined.",Undergraduate,FALSE,2018-2019,[' transplant']
Biological Science (BSCI),BSCI 606,- Industrial Microbiology and Fermentation,"Production of biologics and food by the biotechnology and agribusiness industries is the major focus of this course. Development of procedures for fermentation and bioprocessing, from proof of concept through scale-up stages will be emphasized, utilizing both theory and quantitative understanding as well as hands-on wet lab experience with modern bioprocessing equipment. Troubleshooting, safety, and QC considerations will be addressed. Prereq: ",Undergraduate,TRUE,2018-2019,"['agri', ' ferment', 'food']"
